"Date & Time","use [kW]","gen [kW]","12:FurnaceHRV [kW]","12:FurnaceHRV* [kVA]","13:CellarOutlets [kW]","13:CellarOutlets* [kVA]","14:WashingMachine [kW]","14:WashingMachine* [kVA]","15:FridgeRange [kW]","15:FridgeRange* [kVA]","16:DisposalDishwasher [kW]","16:DisposalDishwasher* [kVA]","17:Microwave [kW]","17:Microwave* [kVA]","18:KitchenLights [kW]","18:KitchenLights* [kVA]","19:BedroomOutlets [kW]","19:BedroomOutlets* [kVA]","20:BedroomLights [kW]","20:BedroomLights* [kVA]","21:MasterOutlets [kW]","21:MasterOutlets* [kVA]","22:MasterLights [kW]","22:MasterLights* [kVA]","23:DuctHeaterHRV [kW]","23:DuctHeaterHRV* [kVA]"
2014-06-14 23:49:00,-0.000000000,-0.000000000,-0.017866667,0.037600000,-0.003083333,0.014550000,-0.005533333,0.013300000,-0.005183333,0.008566667,-0.005216667,0.031833333,-0.003300000,0.004066667,-0.003950000,0.008216667,-0.082650000,0.083316667,-0.005183333,0.011050000,-0.118800000,0.122500000,-0.008800000,0.045016667,-0.022366667,0.099800000
2014-06-14 23:48:00,-0.000000000,-0.000000000,-0.017900000,0.037866667,-0.003083333,0.014600000,-0.005516667,0.013300000,-0.005133333,0.008600000,-0.005216667,0.031916667,-0.003283333,0.004050000,-0.003950000,0.008200000,-0.082816667,0.083450000,-0.005200000,0.011066667,-0.118950000,0.122633333,-0.008833333,0.045133333,-0.023383333,0.086216667
2014-06-14 23:47:00,-0.000000000,-0.000000000,-0.017950000,0.038233333,-0.003066667,0.014600000,-0.005516667,0.013300000,-0.101900000,0.177750000,-0.005216667,0.031916667,-0.003350000,0.004150000,-0.003800000,0.008400000,-0.083033333,0.083683333,-0.005183333,0.011050000,-0.119166667,0.122833333,-0.008816667,0.045133333,-0.021100000,0.079116667
2014-06-14 23:46:00,-0.000000000,-0.000000000,-0.017916667,0.038000000,-0.003066667,0.014566667,-0.005516667,0.013316667,-0.115133333,0.198000000,-0.005200000,0.031833333,-0.003333333,0.004133333,-0.003733333,0.008383333,-0.082900000,0.083566667,-0.005166667,0.011050000,-0.119050000,0.122733333,-0.008800000,0.045033333,-0.024000000,0.071333333
2014-06-14 23:45:00,-0.000000000,-0.000000000,-0.017933333,0.038200000,-0.003083333,0.014583333,-0.005533333,0.013316667,-0.117316667,0.199550000,-0.005233333,0.031866667,-0.003350000,0.004133333,-0.003750000,0.008383333,-0.083016667,0.083666667,-0.005183333,0.011066667,-0.119133333,0.122850000,-0.008850000,0.045083333,-0.031733333,0.118633333
2014-06-14 23:44:00,-0.000000000,-0.000000000,-0.017950000,0.038266667,-0.003050000,0.014566667,-0.005516667,0.013283333,-0.120850000,0.201716667,-0.005200000,0.031850000,-0.003350000,0.004150000,-0.003733333,0.008400000,-0.083033333,0.083683333,-0.005166667,0.011050000,-0.119166667,0.122850000,-0.008816667,0.045083333,-0.023466667,0.099833333
2014-06-14 23:43:00,-0.000000000,-0.000000000,-0.018166667,0.038600000,-0.074616667,0.092683333,-0.005516667,0.013266667,-0.120016667,0.201016667,-0.005200000,0.031816667,-0.003350000,0.004133333,-0.003750000,0.008400000,-0.082983333,0.083650000,-0.005166667,0.011033333,-0.119283333,0.122983333,-0.008783333,0.045016667,-0.022150000,0.102316667
2014-06-14 23:42:00,-0.000000000,-0.000000000,-0.018300000,0.038766667,-0.108550000,0.129300000,-0.005500000,0.013283333,-0.119783333,0.200750000,-0.005183333,0.031766667,-0.003333333,0.004150000,-0.003733333,0.008383333,-0.082950000,0.083616667,-0.005166667,0.011033333,-0.119083333,0.122800000,-0.008766667,0.044933333,-0.022983333,0.087383333
2014-06-14 23:41:00,-0.000000000,-0.000000000,-0.018266667,0.038666667,-0.108533333,0.129250000,-0.005516667,0.013300000,-0.118833333,0.199983333,-0.005166667,0.031733333,-0.003350000,0.004133333,-0.003733333,0.008366667,-0.082866667,0.083533333,-0.005150000,0.011033333,-0.119000000,0.122716667,-0.008766667,0.044900000,-0.021533333,0.096666667
2014-06-14 23:40:00,-0.000000000,-0.000000000,-0.018300000,0.038833333,-0.108600000,0.129366667,-0.005500000,0.013300000,-0.115166667,0.197750000,-0.005166667,0.031733333,-0.003350000,0.004150000,-0.003750000,0.008366667,-0.082933333,0.083583333,-0.005166667,0.011016667,-0.119133333,0.122833333,-0.008766667,0.044900000,-0.022133333,0.091433333
2014-06-14 23:39:00,-0.000000000,-0.000000000,-0.018316667,0.038950000,-0.108750000,0.129550000,-0.005500000,0.013300000,-0.113166667,0.196666667,-0.005166667,0.031766667,-0.003366667,0.004166667,-0.003750000,0.008383333,-0.083000000,0.083666667,-0.005166667,0.011050000,-0.119383333,0.123100000,-0.008783333,0.044950000,-0.022433333,0.088266667
2014-06-14 23:38:00,-0.000000000,-0.000000000,-0.018300000,0.038833333,-0.108850000,0.129633333,-0.005500000,0.013300000,-0.114283333,0.197250000,-0.005166667,0.031750000,-0.003350000,0.004150000,-0.003733333,0.008366667,-0.082933333,0.083566667,-0.005150000,0.011033333,-0.119066667,0.122766667,-0.008766667,0.044916667,-0.022883333,0.101116667
2014-06-14 23:37:00,-0.000000000,-0.000000000,-0.018283333,0.038633333,-0.108916667,0.129750000,-0.005500000,0.013300000,-0.114533333,0.197350000,-0.005183333,0.031750000,-0.003366667,0.004133333,-0.003750000,0.008366667,-0.082833333,0.083500000,-0.005166667,0.011016667,-0.118983333,0.122683333,-0.008783333,0.044900000,-0.022433333,0.106833333
2014-06-14 23:36:00,-0.000000000,-0.000000000,-0.018250000,0.038333333,-0.108916667,0.129683333,-0.005500000,0.013300000,-0.115150000,0.197483333,-0.005166667,0.031700000,-0.003350000,0.004133333,-0.003733333,0.008350000,-0.082733333,0.083383333,-0.005150000,0.011016667,-0.118866667,0.122566667,-0.008766667,0.044833333,-0.023083333,0.096716667
2014-06-14 23:35:00,-0.000000000,-0.000000000,-0.018250000,0.038300000,-0.109183333,0.129950000,-0.005483333,0.013266667,-0.117633333,0.198966667,-0.005183333,0.031716667,-0.003333333,0.004133333,-0.003733333,0.008366667,-0.082783333,0.083450000,-0.005166667,0.011016667,-0.118866667,0.122566667,-0.008766667,0.044866667,-0.020450000,0.078850000
2014-06-14 23:34:00,-0.000000000,-0.000000000,-0.018283333,0.038566667,-0.109216667,0.130000000,-0.005500000,0.013316667,-0.122400000,0.202150000,-0.005183333,0.031733333,-0.003366667,0.004150000,-0.003733333,0.008350000,-0.082866667,0.083533333,-0.005150000,0.011033333,-0.119033333,0.122716667,-0.008766667,0.044900000,-0.022683333,0.093950000
2014-06-14 23:33:00,-0.000000000,-0.000000000,-0.018316667,0.038566667,-0.109383333,0.130200000,-0.005516667,0.013283333,-0.121933333,0.201933333,-0.005166667,0.031750000,-0.003350000,0.004150000,-0.003733333,0.008383333,-0.082883333,0.083533333,-0.005166667,0.011033333,-0.119050000,0.122733333,-0.008783333,0.044900000,-0.022966667,0.095833333
2014-06-14 23:32:00,-0.000000000,-0.000000000,-0.018283333,0.038400000,-0.109416667,0.130200000,-0.005500000,0.013316667,-0.121233333,0.201450000,-0.005183333,0.031750000,-0.003333333,0.004133333,-0.003716667,0.008350000,-0.082833333,0.083500000,-0.005150000,0.011016667,-0.118933333,0.122616667,-0.008783333,0.044900000,-0.020750000,0.076883333
2014-06-14 23:31:00,-0.000000000,-0.000000000,-0.018233333,0.038033333,-0.109450000,0.130166667,-0.005483333,0.013333333,-0.120716667,0.200833333,-0.005166667,0.031650000,-0.003350000,0.004150000,-0.003716667,0.008333333,-0.082600000,0.083250000,-0.005150000,0.011016667,-0.118716667,0.122400000,-0.008750000,0.044783333,-0.021716667,0.082750000
2014-06-14 23:30:00,-0.000000000,-0.000000000,-0.018216667,0.037833333,-0.109466667,0.130066667,-0.005500000,0.013350000,-0.119833333,0.200066667,-0.005150000,0.031616667,-0.003350000,0.004133333,-0.003700000,0.008333333,-0.082483333,0.083150000,-0.005133333,0.011000000,-0.118616667,0.122333333,-0.008766667,0.044700000,-0.023983333,0.087850000
2014-06-14 23:29:00,-0.000000000,-0.000000000,-0.018233333,0.037966667,-0.109716667,0.130350000,-0.005483333,0.013316667,-0.116783333,0.198200000,-0.005166667,0.031633333,-0.003366667,0.004150000,-0.003716667,0.008350000,-0.082550000,0.083183333,-0.005150000,0.011016667,-0.118683333,0.122383333,-0.008750000,0.044750000,-0.021550000,0.081250000
2014-06-14 23:28:00,-0.000000000,-0.000000000,-0.018250000,0.038133333,-0.109750000,0.130433333,-0.005483333,0.013333333,-0.115000000,0.197266667,-0.005166667,0.031650000,-0.003350000,0.004150000,-0.003716667,0.008333333,-0.082616667,0.083283333,-0.005150000,0.011016667,-0.118750000,0.122433333,-0.008766667,0.044783333,-0.022000000,0.079433333
2014-06-14 23:27:00,-0.000000000,-0.000000000,-0.018283333,0.038200000,-0.109950000,0.130583333,-0.005500000,0.013383333,-0.115933333,0.197866667,-0.005166667,0.031650000,-0.003350000,0.004166667,-0.003716667,0.008350000,-0.082633333,0.083300000,-0.005133333,0.011016667,-0.118800000,0.122483333,-0.008750000,0.044783333,-0.018783333,0.066233333
2014-06-14 23:26:00,-0.000000000,-0.000000000,-0.018266667,0.038066667,-0.109983333,0.130533333,-0.005483333,0.013400000,-0.117516667,0.198750000,-0.005166667,0.031616667,-0.003366667,0.004166667,-0.003716667,0.008350000,-0.082566667,0.083216667,-0.005150000,0.011033333,-0.118666667,0.122400000,-0.008750000,0.044716667,-0.022700000,0.079716667
2014-06-14 23:25:00,-0.000000000,-0.000000000,-0.018266667,0.038100000,-0.110033333,0.130616667,-0.005500000,0.013400000,-0.119150000,0.199816667,-0.005150000,0.031616667,-0.003366667,0.004166667,-0.003716667,0.008333333,-0.082516667,0.083183333,-0.005150000,0.011016667,-0.118816667,0.122533333,-0.008750000,0.044700000,-0.022116667,0.074283333
2014-06-14 23:24:00,-0.000000000,-0.000000000,-0.018266667,0.038100000,-0.110233333,0.130866667,-0.005483333,0.013366667,-0.122983333,0.202333333,-0.005166667,0.031600000,-0.003350000,0.004150000,-0.003700000,0.008333333,-0.082500000,0.083150000,-0.005150000,0.011016667,-0.118733333,0.122466667,-0.008733333,0.044716667,-0.020483333,0.068800000
2014-06-14 23:23:00,-0.000000000,-0.000000000,-0.018283333,0.038100000,-0.110300000,0.130883333,-0.005500000,0.013383333,-0.124366667,0.203266667,-0.005150000,0.031583333,-0.003350000,0.004166667,-0.003683333,0.008316667,-0.082483333,0.083150000,-0.005150000,0.011016667,-0.118566667,0.122283333,-0.008733333,0.044683333,-0.020833333,0.088366667
2014-06-14 23:22:00,-0.000000000,-0.000000000,-0.018300000,0.038200000,-0.110366667,0.130900000,-0.005483333,0.013383333,-0.124616667,0.203416667,-0.005150000,0.031600000,-0.003350000,0.004150000,-0.003700000,0.008333333,-0.082533333,0.083183333,-0.005133333,0.011000000,-0.118600000,0.122350000,-0.008716667,0.044700000,-0.020266667,0.084500000
2014-06-14 23:21:00,-0.000000000,-0.000000000,-0.018300000,0.038000000,-0.110450000,0.130933333,-0.005500000,0.013400000,-0.124883333,0.203450000,-0.005150000,0.031566667,-0.003350000,0.004150000,-0.003700000,0.008316667,-0.082433333,0.083100000,-0.005133333,0.011000000,-0.118700000,0.122450000,-0.008716667,0.044633333,-0.019916667,0.070200000
2014-06-14 23:20:00,-0.000000000,-0.000000000,-0.018300000,0.038033333,-0.110516667,0.131016667,-0.005483333,0.013400000,-0.124966667,0.203466667,-0.005150000,0.031550000,-0.003350000,0.004133333,-0.003683333,0.008316667,-0.082400000,0.083050000,-0.005150000,0.011000000,-0.118866667,0.122616667,-0.008716667,0.044616667,-0.021366667,0.080016667
2014-06-14 23:19:00,-0.000000000,-0.000000000,-0.018350000,0.038233333,-0.110716667,0.131200000,-0.005500000,0.013416667,-0.124966667,0.203616667,-0.005150000,0.031566667,-0.003350000,0.004166667,-0.003700000,0.008316667,-0.082500000,0.083166667,-0.005133333,0.011000000,-0.117266667,0.120883333,-0.008733333,0.044633333,-0.018650000,0.074416667
2014-06-14 23:18:00,-0.000000000,-0.000000000,-0.018366667,0.038400000,-0.110933333,0.131500000,-0.005483333,0.013400000,-0.124783333,0.203666667,-0.005133333,0.031566667,-0.003333333,0.004133333,-0.003700000,0.008333333,-0.082500000,0.083166667,-0.005116667,0.011000000,-0.112550000,0.115750000,-0.008700000,0.044666667,-0.018950000,0.084516667
2014-06-14 23:17:00,-0.000000000,-0.000000000,-0.018366667,0.038166667,-0.111116667,0.131650000,-0.005500000,0.013400000,-0.124883333,0.203466667,-0.005150000,0.031533333,-0.003333333,0.004133333,-0.003700000,0.008300000,-0.082433333,0.083083333,-0.005116667,0.010966667,-0.112450000,0.115633333,-0.008716667,0.044600000,-0.017733333,0.088566667
2014-06-14 23:16:00,-0.000000000,-0.000000000,-0.018400000,0.038200000,-0.111150000,0.131616667,-0.005483333,0.013366667,-0.125000000,0.203433333,-0.005100000,0.031516667,-0.003350000,0.004150000,-0.003700000,0.008316667,-0.082400000,0.083066667,-0.005100000,0.010966667,-0.112466667,0.115666667,-0.008633333,0.044566667,-0.002383333,0.009733333
2014-06-14 23:15:00,-0.000000000,-0.000000000,-0.018433333,0.038200000,-0.111416667,0.131783333,-0.005500000,0.013383333,-0.125283333,0.203516667,-0.005116667,0.031483333,-0.003333333,0.004133333,-0.003716667,0.008316667,-0.082400000,0.083050000,-0.005116667,0.010966667,-0.112416667,0.115633333,-0.008633333,0.044516667,-0.002533333,0.009766667
2014-06-14 23:14:00,-0.000000000,-0.000000000,-0.018483333,0.038533333,-0.111483333,0.131766667,-0.005500000,0.013416667,-0.125550000,0.203666667,-0.005100000,0.031450000,-0.003333333,0.004150000,-0.003716667,0.008333333,-0.082366667,0.083033333,-0.005100000,0.011000000,-0.112383333,0.115633333,-0.008616667,0.044466667,-0.002583333,0.009783333
2014-06-14 23:13:00,-0.000000000,-0.000000000,-0.018583333,0.038866667,-0.111683333,0.132016667,-0.005500000,0.013433333,-0.125500000,0.203766667,-0.005100000,0.031466667,-0.003366667,0.004166667,-0.003716667,0.008350000,-0.082483333,0.083150000,-0.005116667,0.010983333,-0.112516667,0.115766667,-0.008633333,0.044500000,-0.002600000,0.009816667
2014-06-14 23:12:00,-0.000000000,-0.000000000,-0.018650000,0.038933333,-0.111733333,0.132116667,-0.005483333,0.013433333,-0.125516667,0.203700000,-0.005116667,0.031466667,-0.003333333,0.004150000,-0.003716667,0.008333333,-0.082450000,0.083100000,-0.005100000,0.010983333,-0.112433333,0.115650000,-0.008633333,0.044483333,-0.002433333,0.009750000
2014-06-14 23:11:00,-0.000000000,-0.000000000,-0.041483333,0.062733333,-0.112150000,0.132533333,-0.005500000,0.013400000,-0.126216667,0.204400000,-0.005650000,0.031550000,-0.003266667,0.004050000,-0.003316667,0.008250000,-0.081933333,0.082600000,-0.005216667,0.011066667,-0.111750000,0.115000000,-0.010216667,0.044850000,-0.379833333,0.543000000
2014-06-14 23:10:00,-0.000000000,-0.000000000,-0.047600000,0.069100000,-0.112200000,0.132600000,-0.005516667,0.013350000,-0.126016667,0.204083333,-0.005716667,0.031566667,-0.003266667,0.004066667,-0.003250000,0.008216667,-0.081833333,0.082500000,-0.005233333,0.011066667,-0.111666667,0.114883333,-0.010416667,0.044916667,-0.424950000,0.601100000
2014-06-14 23:09:00,-0.000000000,-0.000000000,-0.047633333,0.069216667,-0.112666667,0.133216667,-0.005500000,0.013266667,-0.125083333,0.203650000,-0.005733333,0.031633333,-0.003283333,0.004066667,-0.003250000,0.008216667,-0.081966667,0.082616667,-0.005216667,0.011050000,-0.111866667,0.115000000,-0.010400000,0.045033333,-0.422083333,0.594733333
2014-06-14 23:08:00,-0.000000000,-0.000000000,-0.047633333,0.069233333,-0.112766667,0.133383333,-0.005500000,0.013250000,-0.132300000,0.208550000,-0.005783333,0.031633333,-0.003283333,0.004050000,-0.003200000,0.008200000,-0.081950000,0.082600000,-0.005233333,0.011050000,-0.111766667,0.114916667,-0.010550000,0.045066667,-0.455650000,0.627983333
2014-06-14 23:07:00,-0.000000000,-0.000000000,-0.047616667,0.069250000,-0.113150000,0.133716667,-0.005500000,0.013266667,-0.069416667,0.105200000,-0.005733333,0.031633333,-0.003233333,0.004016667,-0.003366667,0.008100000,-0.081883333,0.082550000,-0.005233333,0.011033333,-0.111783333,0.114933333,-0.010433333,0.045016667,-0.427666667,0.593750000
2014-06-14 23:06:00,-0.000000000,-0.000000000,-0.047633333,0.069233333,-0.113466667,0.134033333,-0.005516667,0.013250000,-0.005950000,0.009133333,-0.005733333,0.031683333,-0.003216667,0.003983333,-0.003500000,0.008066667,-0.081850000,0.082516667,-0.005266667,0.011066667,-0.111750000,0.114933333,-0.010416667,0.045083333,-0.422850000,0.597433333
2014-06-14 23:05:00,-0.000000000,-0.000000000,-0.047616667,0.069183333,-0.113533333,0.134066667,-0.005500000,0.013283333,-0.005950000,0.009100000,-0.005733333,0.031666667,-0.003216667,0.003983333,-0.003500000,0.008050000,-0.081833333,0.082483333,-0.005266667,0.011066667,-0.111683333,0.114850000,-0.010433333,0.045083333,-0.425750000,0.596533333
2014-06-14 23:04:00,-0.000000000,-0.000000000,-0.047633333,0.069183333,-0.114050000,0.134633333,-0.005500000,0.013250000,-0.006016667,0.009166667,-0.005783333,0.031700000,-0.003200000,0.003966667,-0.003483333,0.008050000,-0.081833333,0.082483333,-0.005250000,0.011066667,-0.111683333,0.114833333,-0.010550000,0.045133333,-0.449216667,0.627300000
2014-06-14 23:03:00,-0.000000000,-0.000000000,-0.047633333,0.069266667,-0.114283333,0.134816667,-0.005500000,0.013283333,-0.005933333,0.009133333,-0.005783333,0.031716667,-0.003216667,0.004000000,-0.003466667,0.008050000,-0.081883333,0.082550000,-0.005266667,0.011066667,-0.111733333,0.114916667,-0.010550000,0.045150000,-0.449366667,0.612783333
2014-06-14 23:02:00,-0.000000000,-0.000000000,-0.047666667,0.069366667,-0.116583333,0.137666667,-0.005516667,0.013283333,-0.005883333,0.009100000,-0.005733333,0.031683333,-0.003200000,0.003966667,-0.003516667,0.008066667,-0.081966667,0.082616667,-0.005250000,0.011050000,-0.111850000,0.115033333,-0.010400000,0.045100000,-0.419383333,0.590650000
2014-06-14 23:01:00,-0.000000000,-0.000000000,-0.047666667,0.069333333,-0.121333333,0.142650000,-0.005500000,0.013266667,-0.006150000,0.009266667,-0.005766667,0.031683333,-0.003216667,0.004000000,-0.003483333,0.008050000,-0.081883333,0.082550000,-0.005266667,0.011083333,-0.111783333,0.114983333,-0.010516667,0.045100000,-0.446783333,0.617533333
2014-06-14 23:00:00,-0.000000000,-0.000000000,-0.047383333,0.069016667,-0.047533333,0.071300000,-0.005500000,0.013300000,-0.006283333,0.009366667,-0.005783333,0.031700000,-0.003233333,0.004000000,-0.003466667,0.008066667,-0.081800000,0.082466667,-0.005266667,0.011083333,-0.111766667,0.114950000,-0.010550000,0.045150000,-0.452833333,0.623033333
2014-06-14 22:59:00,-0.000000000,-0.000000000,-0.047200000,0.068683333,-0.003100000,0.014516667,-0.005516667,0.013300000,-0.006200000,0.009300000,-0.005783333,0.031666667,-0.003250000,0.004033333,-0.003483333,0.008066667,-0.081683333,0.082333333,-0.005266667,0.011116667,-0.111633333,0.114866667,-0.010500000,0.045100000,-0.439783333,0.606983333
2014-06-14 22:58:00,-0.000000000,-0.000000000,-0.047150000,0.068633333,-0.003116667,0.014483333,-0.005516667,0.013316667,-0.006183333,0.009283333,-0.005783333,0.031666667,-0.003233333,0.004000000,-0.003466667,0.008050000,-0.081633333,0.082283333,-0.005283333,0.011100000,-0.111583333,0.114816667,-0.010550000,0.045100000,-0.449900000,0.626000000
2014-06-14 22:57:00,-0.000000000,-0.000000000,-0.047166667,0.068650000,-0.003116667,0.014500000,-0.005516667,0.013316667,-0.006250000,0.009316667,-0.005783333,0.031666667,-0.003216667,0.004016667,-0.003466667,0.008066667,-0.081600000,0.082266667,-0.005300000,0.011116667,-0.117033333,0.120766667,-0.010500000,0.045083333,-0.443766667,0.616516667
2014-06-14 22:56:00,-0.000000000,-0.000000000,-0.047216667,0.068750000,-0.003100000,0.014500000,-0.005533333,0.013283333,-0.006183333,0.009283333,-0.005783333,0.031683333,-0.003233333,0.004016667,-0.003483333,0.008066667,-0.081683333,0.082350000,-0.005283333,0.011116667,-0.117716667,0.121483333,-0.010483333,0.045100000,-0.433316667,0.601350000
2014-06-14 22:55:00,-0.000000000,-0.000000000,-0.047166667,0.068683333,-0.003116667,0.014500000,-0.005500000,0.013283333,-0.006216667,0.009316667,-0.005816667,0.031683333,-0.003233333,0.003983333,-0.003466667,0.008050000,-0.081616667,0.082266667,-0.005300000,0.011116667,-0.117700000,0.121450000,-0.010566667,0.045116667,-0.457816667,0.627700000
2014-06-14 22:54:00,-0.000000000,-0.000000000,-0.047200000,0.068700000,-0.003116667,0.014500000,-0.005516667,0.013333333,-0.006266667,0.009350000,-0.005816667,0.031666667,-0.003233333,0.004016667,-0.003450000,0.008050000,-0.081600000,0.082233333,-0.005316667,0.011133333,-0.118133333,0.121900000,-0.010600000,0.045116667,-0.462200000,0.630883333
2014-06-14 22:53:00,-0.000000000,-0.000000000,-0.047233333,0.068800000,-0.003116667,0.014500000,-0.005516667,0.013333333,-0.006183333,0.009300000,-0.005816667,0.031683333,-0.003216667,0.004016667,-0.003433333,0.008033333,-0.081583333,0.082250000,-0.005300000,0.011133333,-0.117900000,0.121650000,-0.010600000,0.045116667,-0.466716667,0.641733333
2014-06-14 22:52:00,-0.000000000,-0.000000000,-0.047266667,0.068866667,-0.003116667,0.014516667,-0.005516667,0.013333333,-0.006200000,0.009333333,-0.005850000,0.031683333,-0.003216667,0.003983333,-0.003433333,0.008050000,-0.081583333,0.082250000,-0.005283333,0.011100000,-0.111483333,0.114666667,-0.010700000,0.045150000,-0.485050000,0.650583333
2014-06-14 22:51:00,-0.000000000,-0.000000000,-0.047516667,0.069216667,-0.003133333,0.014516667,-0.005516667,0.013333333,-0.006466667,0.009533333,-0.005966667,0.031733333,-0.003216667,0.004000000,-0.003333333,0.008016667,-0.081650000,0.082300000,-0.005300000,0.011150000,-0.109883333,0.112933333,-0.011050000,0.045283333,-0.570783333,0.728216667
2014-06-14 22:50:00,-0.000000000,-0.000000000,-0.031133333,0.052500000,-0.003100000,0.014500000,-0.005516667,0.013383333,-0.005883333,0.009033333,-0.005500000,0.031666667,-0.003300000,0.004083333,-0.003666667,0.008133333,-0.082100000,0.082766667,-0.021016667,0.031200000,-0.110650000,0.113733333,-0.009783333,0.045000000,-0.264966667,0.318116667
2014-06-14 22:49:00,-0.000000000,-0.000000000,-0.017783333,0.036900000,-0.003083333,0.014466667,-0.005516667,0.013433333,-0.005366667,0.008616667,-0.005166667,0.031600000,-0.003333333,0.004133333,-0.003933333,0.008200000,-0.082383333,0.083033333,-0.021516667,0.031833333,-0.111166667,0.114233333,-0.008783333,0.044750000,-0.028116667,0.112516667
2014-06-14 22:48:00,-0.000000000,-0.000000000,-0.017783333,0.036900000,-0.003066667,0.014466667,-0.005500000,0.013416667,-0.005333333,0.008566667,-0.005166667,0.031616667,-0.003316667,0.004116667,-0.003950000,0.008216667,-0.082433333,0.083100000,-0.021650000,0.032016667,-0.111516667,0.114616667,-0.008783333,0.044750000,-0.022416667,0.108933333
