@relation week3.train

@attribute Day numeric
@attribute ' Time' numeric
@attribute 'use [kW]' numeric
@attribute Cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7}

@data
0,195900,3.271417,cluster2
0,195900,3.271417,cluster2
0,195800,3.301233,cluster2
0,195800,3.301233,cluster2
0,195800,3.301233,cluster2
0,195800,3.301233,cluster2
0,195800,3.301233,cluster2
0,195800,3.301233,cluster2
0,195800,3.301233,cluster2
0,195700,3.422033,cluster2
0,195700,3.422033,cluster2
0,195700,3.422033,cluster2
0,195700,3.422033,cluster2
0,195700,3.422033,cluster2
0,195700,3.422033,cluster2
0,195700,3.422033,cluster2
0,195600,3.685283,cluster2
0,195600,3.685283,cluster2
0,195600,3.685283,cluster2
0,195600,3.685283,cluster2
0,195600,3.685283,cluster2
0,195600,3.685283,cluster2
0,195600,3.685283,cluster2
0,195500,3.68845,cluster2
0,195500,3.68845,cluster2
0,195500,3.68845,cluster2
0,195500,3.68845,cluster2
0,195500,3.68845,cluster2
0,195500,3.68845,cluster2
0,195500,3.68845,cluster2
0,195400,3.8044,cluster2
0,195400,3.8044,cluster2
0,195400,3.8044,cluster2
0,195400,3.8044,cluster2
0,195400,3.8044,cluster2
0,195400,3.8044,cluster2
0,195400,3.8044,cluster2
0,195300,3.635983,cluster2
0,195300,3.635983,cluster2
0,195300,3.635983,cluster2
0,195300,3.635983,cluster2
0,195300,3.635983,cluster2
0,195300,3.635983,cluster2
0,195300,3.635983,cluster2
0,195200,3.596433,cluster2
0,195200,3.596433,cluster2
0,195200,3.596433,cluster2
0,195200,3.596433,cluster2
0,195200,3.596433,cluster2
0,195200,3.596433,cluster2
0,195200,3.596433,cluster2
0,195100,3.6196,cluster2
0,195100,3.6196,cluster2
0,195100,3.6196,cluster2
0,195100,3.6196,cluster2
0,195100,3.6196,cluster2
0,195100,3.6196,cluster2
0,195100,3.6196,cluster2
0,195000,3.61005,cluster2
0,195000,3.61005,cluster2
0,195000,3.61005,cluster2
0,195000,3.61005,cluster2
0,195000,3.61005,cluster2
0,195000,3.61005,cluster2
0,195000,3.61005,cluster2
0,194900,3.622667,cluster2
0,194900,3.622667,cluster2
0,194900,3.622667,cluster2
0,194900,3.622667,cluster2
0,194900,3.622667,cluster2
0,194900,3.622667,cluster2
0,194900,3.622667,cluster2
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194800,3.951067,cluster4
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194700,6.281083,cluster3
0,194600,3.5153,cluster2
0,194600,3.5153,cluster2
0,194600,3.5153,cluster2
0,194600,3.5153,cluster2
0,194600,3.5153,cluster2
0,194600,3.5153,cluster2
0,194600,3.5153,cluster2
0,194500,3.18505,cluster2
0,194500,3.18505,cluster2
0,194500,3.18505,cluster2
0,194500,3.18505,cluster2
0,194500,3.18505,cluster2
0,194500,3.18505,cluster2
0,194500,3.18505,cluster2
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194400,4.840483,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194300,4.93865,cluster6
0,194200,3.186917,cluster2
0,194200,3.186917,cluster2
0,194200,3.186917,cluster2
0,194200,3.186917,cluster2
0,194200,3.186917,cluster2
0,194200,3.186917,cluster2
0,194200,3.186917,cluster2
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194100,4.86205,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,194000,4.789817,cluster6
0,193900,2.973067,cluster2
0,193900,2.973067,cluster2
0,193900,2.973067,cluster2
0,193900,2.973067,cluster2
0,193900,2.973067,cluster2
0,193900,2.973067,cluster2
0,193900,2.973067,cluster2
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193800,4.198483,cluster6
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193700,6.548367,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193600,6.5117,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193500,6.52855,cluster3
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
0,193400,5.3199,cluster5
