Day,' Time','use [kW]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
0,81900,0.777033,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,cluster16
0,81800,0.676383,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,cluster16
0,81700,0.620083,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,cluster16
0,81600,0.819549,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,cluster16
0,81500,0.375283,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster16
0,81400,0.4396,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster16
1,122000,0.8895,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster16
1,121900,0.9966,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cluster16
1,185700,0.43255,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,222900,2.48998,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster16
1,190100,1.66373,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,103800,0.123699,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster16
1,103700,0.133134,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster16
1,103600,0.128217,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster16
1,103500,0.116349,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster16
1,103400,0.123283,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster16
0,181500,1.87795,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,181400,2.30357,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,181300,2.25838,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,183200,0.8463,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174600,1.77772,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174500,1.8424,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174400,1.85688,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174300,1.90602,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,131000,1.99895,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130900,1.99773,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130800,1.96937,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130700,1.33267,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130400,1.78213,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130300,2.00343,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130200,2.00102,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130100,1.97878,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,130000,1.99883,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125900,2.0136,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125800,1.98635,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125700,1.97592,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125600,1.99093,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125500,1.96508,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125400,1.84788,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125300,1.8718,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125200,1.81242,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125100,1.79332,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,125000,1.78453,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124900,1.82585,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124800,1.87142,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124700,1.86647,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124600,1.85487,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124500,1.85708,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124400,1.84185,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124300,1.83638,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124200,1.85755,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124100,1.86393,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,124000,1.90065,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,123900,1.9008,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,123800,1.9051,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,123700,1.90032,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,224600,1.61437,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,193800,1.9014,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,193700,2.02495,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
1,193600,2.01371,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
1,193500,2.02177,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
1,193400,2.01173,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
1,193300,2.03217,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
1,193200,2.02878,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
1,193100,2.0248,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
1,193000,2.07935,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,cluster16
0,182700,0.309817,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,182600,0.218651,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,232600,1.8526,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,232500,1.88257,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,190600,2.0758,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,190500,2.1306,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,190400,2.1793,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,190300,2.09168,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181800,2.20077,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181700,2.25967,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,cluster16
1,181600,2.33378,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,cluster16
1,181500,2.15457,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181400,2.201,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181300,2.14445,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181200,2.13033,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181100,1.87877,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,172800,2.00887,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,172700,2.36638,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,172600,2.35315,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,181000,3.38257,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,cluster16
0,155900,1.6409,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,155800,1.66992,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,155700,1.61702,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,155600,1.46932,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,155500,1.44443,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,155400,1.44557,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,155300,1.2222,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,155000,0.993416,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,154900,1.47685,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,154800,1.47942,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,154700,1.5143,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
0,152100,1.3244,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,152000,1.30853,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151900,1.31737,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151800,1.2882,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151700,1.28792,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151600,0.768666,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151300,1.12422,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151200,1.32022,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151100,1.31582,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,151000,1.3044,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,150900,1.28472,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,150800,1.28132,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,150400,1.22755,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,150300,1.23067,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,150200,1.25825,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,150100,1.27815,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,150000,1.32257,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145900,1.35988,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145800,1.3585,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145700,1.34707,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145600,1.31155,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145500,1.14777,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145400,1.13247,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145300,1.14453,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145200,1.1207,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145100,1.09928,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,145000,1.10083,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,144900,1.08582,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,144800,1.06337,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,144700,1.04562,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,144600,1.00747,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,144500,0.995283,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,144400,0.504784,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,132600,0.601317,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,132500,1.02372,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,cluster16
0,132200,0.806634,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,cluster16
0,132100,1.1617,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,132000,1.09053,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,131700,0.602833,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,131600,1.17048,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
0,131500,1.17158,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,213100,1.61407,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,213000,1.56277,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,212600,1.71382,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,185600,2.54662,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
1,180300,2.57608,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
1,175300,2.36002,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175200,2.3849,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175100,2.36042,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175000,2.35942,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174900,2.41872,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174800,2.36265,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174700,2.36497,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,173900,2.32747,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,152000,2.04738,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,151900,2.1207,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,151800,2.16207,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,151700,2.13187,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,141400,2.39855,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,231100,1.55152,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,231000,1.9524,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster16
1,200900,2.27288,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,200800,2.27602,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,200700,2.24747,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,200600,2.2035,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,191800,2.33783,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,191700,2.28055,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,191600,2.28623,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,191500,2.3447,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,191100,2.56578,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
1,191000,2.57165,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
1,190900,2.53637,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
1,190800,2.5407,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster16
1,180500,2.2231,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,cluster16
1,180400,3.57275,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,cluster16
1,180300,3.64848,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,cluster16
1,180200,3.01657,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,cluster16
1,180100,2.86645,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,cluster16
1,180000,3.6048,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,cluster16
1,175900,2.93598,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,cluster16
1,175600,3.44268,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,cluster16
1,175500,3.45028,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,cluster16
1,182000,1.80487,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181900,1.6674,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181200,2.16115,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181100,2.27355,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,181000,2.26325,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180900,2.25405,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180800,2.25975,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180700,2.25988,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180600,2.28725,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster16
1,180500,2.25733,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180400,2.26615,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180300,2.26677,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180200,2.27905,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180100,2.2575,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,180000,2.37732,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175900,2.37155,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175800,2.37412,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175700,2.3807,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175600,2.36587,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175500,2.3541,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175400,2.33432,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175300,2.30415,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175200,2.33692,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175100,2.3594,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,175000,2.3806,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174900,2.35618,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174800,2.35035,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174700,2.33865,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174600,2.36325,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174500,2.3417,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174400,2.33315,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174300,1.88367,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174200,1.8804,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174100,1.85958,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,174000,1.87428,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,173900,1.89827,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,173800,1.88245,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,173700,1.89403,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
1,173600,1.88017,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster16
