"Date & Time","use [kW]","gen [kW]","12:FurnaceHRV [kW]","12:FurnaceHRV* [kVA]","13:CellarOutlets [kW]","13:CellarOutlets* [kVA]","14:WashingMachine [kW]","14:WashingMachine* [kVA]","15:FridgeRange [kW]","15:FridgeRange* [kVA]","16:DisposalDishwasher [kW]","16:DisposalDishwasher* [kVA]","17:Microwave [kW]","17:Microwave* [kVA]","18:KitchenLights [kW]","18:KitchenLights* [kVA]","19:BedroomOutlets [kW]","19:BedroomOutlets* [kVA]","20:BedroomLights [kW]","20:BedroomLights* [kVA]","21:MasterOutlets [kW]","21:MasterOutlets* [kVA]","22:MasterLights [kW]","22:MasterLights* [kVA]","23:DuctHeaterHRV [kW]","23:DuctHeaterHRV* [kVA]"
2014-05-31 23:41:00,-0.000000000,-0.000000000,-0.582300000,0.731833333,-0.111050000,0.132600000,-0.006033333,0.013083333,-0.124300000,0.204266667,-0.096033333,0.110033333,-0.003316667,0.004050000,-0.003250000,0.008033333,-0.018933333,0.021583333,-0.004766667,0.010800000,-0.057683333,0.066000000,-0.008850000,0.045083333,-0.002433333,0.009750000
2014-05-31 23:40:00,-0.000000000,-0.000000000,-0.582400000,0.732483333,-0.111200000,0.132816667,-0.006050000,0.013050000,-0.123300000,0.203566667,-0.106583333,0.120683333,-0.003316667,0.004066667,-0.003266667,0.008016667,-0.018983333,0.021600000,-0.015316667,0.024750000,-0.057700000,0.066016667,-0.008850000,0.045083333,-0.002433333,0.009766667
2014-05-31 23:39:00,-0.000000000,-0.000000000,-0.581433333,0.729966667,-0.111316667,0.132700000,-0.006050000,0.013100000,-0.129100000,0.206800000,-0.196600000,0.198883333,-0.003216667,0.003966667,-0.003216667,0.007983333,-0.019000000,0.021633333,-0.022000000,0.033533333,-0.057683333,0.066016667,-0.008833333,0.044916667,-0.002433333,0.009733333
2014-05-31 23:38:00,-0.000000000,-0.000000000,-0.585533333,0.733450000,-0.111416667,0.132816667,-0.006033333,0.013100000,-0.066933333,0.107266667,-0.196733333,0.199050000,-0.003166667,0.003916667,-0.003183333,0.007850000,-0.018916667,0.021500000,-0.022300000,0.033933333,-0.057583333,0.065900000,-0.009416667,0.045066667,-0.136600000,0.181800000
2014-05-31 23:37:00,-0.000000000,-0.000000000,-0.607383333,0.757216667,-0.111750000,0.133250000,-0.006050000,0.013100000,-0.005633333,0.008933333,-0.197083333,0.199500000,-0.003066667,0.003833333,-0.002900000,0.007683333,-0.018750000,0.021350000,-0.022600000,0.034250000,-0.057450000,0.065766667,-0.010950000,0.045433333,-0.499883333,0.665833333
2014-05-31 23:36:00,-0.000000000,-0.000000000,-0.609666667,0.761416667,-0.111583333,0.132800000,-0.006066667,0.013133333,-0.004083333,0.007766667,-0.913800000,0.920266667,-0.002250000,0.003233333,-0.002750000,0.007516667,-0.019116667,0.021683333,-0.022216667,0.033883333,-0.057716667,0.066050000,-0.010866667,0.044966667,-0.485916667,0.661866667
2014-05-31 23:35:00,-0.000000000,-0.000000000,-0.611283333,0.764633333,-0.111350000,0.132250000,-0.006083333,0.013166667,-0.002983333,0.006866667,-1.556266667,1.560400000,-0.001500000,0.002683333,-0.002583333,0.007350000,-0.019533333,0.022083333,-0.062416667,0.068316667,-0.058200000,0.066550000,-0.010916667,0.044566667,-0.501316667,0.662166667
2014-05-31 23:34:00,-0.000000000,-0.000000000,-0.610766667,0.763316667,-0.111700000,0.132583333,-0.006100000,0.013166667,-0.003150000,0.006916667,-1.556550000,1.560700000,-0.001500000,0.002683333,-0.002600000,0.007366667,-0.019400000,0.021950000,-0.012800000,0.018800000,-0.058266667,0.066600000,-0.010933333,0.044600000,-0.502433333,0.671183333
2014-05-31 23:33:00,-0.000000000,-0.000000000,-0.609133333,0.760116667,-0.112283333,0.133433333,-0.006050000,0.013150000,-0.004433333,0.007983333,-0.893616667,0.911400000,-0.002250000,0.003250000,-0.002733333,0.007533333,-0.019050000,0.021616667,-0.004483333,0.010633333,-0.056733333,0.065000000,-0.010966667,0.045016667,-0.511466667,0.678316667
2014-05-31 23:32:00,-0.000000000,-0.000000000,-0.607366667,0.756350000,-0.112966667,0.134433333,-0.006033333,0.013166667,-0.005966667,0.009250000,-0.012683333,0.030433333,-0.003250000,0.003966667,-0.011933333,0.022450000,-0.018633333,0.021250000,-0.004950000,0.010966667,-0.046816667,0.054966667,-0.010950000,0.045566667,-0.501500000,0.663716667
2014-05-31 23:31:00,-0.000000000,-0.000000000,-0.605900000,0.753533333,-0.113216667,0.134633333,-0.006050000,0.013166667,-0.006166667,0.009383333,-0.005850000,0.031983333,-0.003283333,0.004033333,-0.010550000,0.020866667,-0.018650000,0.021250000,-0.004983333,0.010983333,-0.044566667,0.053166667,-0.011033333,0.045566667,-0.513483333,0.678950000
2014-05-31 23:30:00,-0.000000000,-0.000000000,-0.605900000,0.753566667,-0.113600000,0.135016667,-0.006033333,0.013166667,-0.006083333,0.009333333,-0.005866667,0.031933333,-0.003250000,0.003983333,-0.002933333,0.007733333,-0.018616667,0.021216667,-0.004933333,0.010950000,-0.044533333,0.053166667,-0.011016667,0.045550000,-0.519450000,0.684383333
2014-05-31 23:29:00,-0.000000000,-0.000000000,-0.605283333,0.752266667,-0.113683333,0.134966667,-0.006050000,0.013216667,-0.051233333,0.054483333,-0.005466667,0.031800000,-0.003166667,0.003916667,-0.212833333,0.217550000,-0.018600000,0.021216667,-0.004866667,0.010883333,-0.044633333,0.053316667,-0.011000000,0.045333333,-0.511466667,0.670700000
2014-05-31 23:28:00,-0.000000000,-0.000000000,-0.604183333,0.750300000,-0.114033333,0.135166667,-0.006033333,0.013250000,-0.005950000,0.009116667,-0.005366667,0.031716667,-0.003100000,0.003850000,-0.255250000,0.259650000,-0.018566667,0.021166667,-0.004850000,0.010866667,-0.044550000,0.053350000,-0.010966667,0.045183333,-0.505566667,0.666200000
2014-05-31 23:27:00,-0.000000000,-0.000000000,-0.604800000,0.751250000,-0.114516667,0.135733333,-0.006050000,0.013283333,-0.019883333,0.023916667,-0.005383333,0.031750000,-0.003116667,0.003883333,-0.255500000,0.259883333,-0.018583333,0.021200000,-0.004866667,0.010900000,-0.044633333,0.053483333,-0.011000000,0.045250000,-0.512950000,0.677200000
2014-05-31 23:26:00,-0.000000000,-0.000000000,-0.605033333,0.751533333,-0.117716667,0.139750000,-0.006050000,0.013283333,-0.005950000,0.009133333,-0.005616667,0.031950000,-0.003183333,0.003916667,-0.137500000,0.199233333,-0.018566667,0.021216667,-0.004883333,0.010900000,-0.044516667,0.053383333,-0.011000000,0.045366667,-0.511133333,0.679683333
2014-05-31 23:25:00,-0.000000000,-0.000000000,-0.605616667,0.752033333,-0.123433333,0.145550000,-0.006033333,0.013266667,-0.006133333,0.009233333,-0.005616667,0.031966667,-0.003200000,0.003933333,-0.129616667,0.195100000,-0.018583333,0.021200000,-0.004883333,0.010900000,-0.044550000,0.053416667,-0.010966667,0.045366667,-0.508350000,0.673516667
2014-05-31 23:24:00,-0.000000000,-0.000000000,-0.605700000,0.751900000,-0.024366667,0.048383333,-0.006050000,0.013200000,-0.006150000,0.009250000,-0.005633333,0.032066667,-0.003183333,0.003933333,-0.129816667,0.195400000,-0.018583333,0.021183333,-0.004900000,0.010883333,-0.044583333,0.053266667,-0.011000000,0.045533333,-0.505783333,0.665683333
2014-05-31 23:23:00,-0.000000000,-0.000000000,-0.605150000,0.750333333,-0.003283333,0.014650000,-0.006066667,0.013250000,-0.006183333,0.009250000,-0.005666667,0.032016667,-0.003183333,0.003933333,-0.129650000,0.195216667,-0.018550000,0.021150000,-0.004883333,0.010900000,-0.044516667,0.053316667,-0.011033333,0.045483333,-0.520466667,0.678766667
2014-05-31 23:22:00,-0.000000000,-0.000000000,-0.604983333,0.749950000,-0.003283333,0.014650000,-0.006050000,0.013266667,-0.006050000,0.009183333,-0.005666667,0.031983333,-0.003183333,0.003916667,-0.129550000,0.195116667,-0.018550000,0.021166667,-0.004900000,0.010916667,-0.044466667,0.053333333,-0.011083333,0.045416667,-0.528166667,0.698666667
2014-05-31 23:21:00,-0.000000000,-0.000000000,-0.604766667,0.749766667,-0.003300000,0.014650000,-0.006050000,0.013300000,-0.006150000,0.009216667,-0.005616667,0.031966667,-0.003166667,0.003916667,-0.129483333,0.195016667,-0.018550000,0.021166667,-0.004900000,0.010916667,-0.043950000,0.052766667,-0.011016667,0.045400000,-0.514150000,0.679650000
2014-05-31 23:20:00,-0.000000000,-0.000000000,-0.604066667,0.749433333,-0.003283333,0.014633333,-0.006050000,0.013300000,-0.006200000,0.009283333,-0.005700000,0.031966667,-0.003183333,0.003916667,-0.129533333,0.195116667,-0.018533333,0.021166667,-0.004900000,0.010933333,-0.043433333,0.052133333,-0.011200000,0.045450000,-0.558266667,0.713916667
2014-05-31 23:19:00,-0.000000000,-0.000000000,-0.602616667,0.747000000,-0.003300000,0.014633333,-0.006050000,0.013316667,-0.006133333,0.009233333,-0.005700000,0.031933333,-0.003150000,0.003900000,-0.129316667,0.194850000,-0.018533333,0.021133333,-0.004916667,0.010933333,-0.043383333,0.052116667,-0.011216667,0.045383333,-0.561583333,0.718583333
2014-05-31 23:18:00,-0.000000000,-0.000000000,-0.600066667,0.743933333,-0.003300000,0.014633333,-0.006050000,0.013316667,-0.006283333,0.009316667,-0.005766667,0.031883333,-0.003166667,0.003900000,-0.129216667,0.194700000,-0.018500000,0.021133333,-0.004916667,0.010966667,-0.043450000,0.052266667,-0.011416667,0.045366667,-0.611966667,0.748916667
2014-05-31 23:17:00,-0.000000000,-0.000000000,-0.598800000,0.744416667,-0.003333333,0.014650000,-0.006033333,0.013266667,-0.006433333,0.009450000,-0.005900000,0.031966667,-0.003116667,0.003883333,-0.129333333,0.194950000,-0.018466667,0.021083333,-0.004933333,0.010950000,-0.043500000,0.052300000,-0.011816667,0.045550000,-0.707433333,0.790183333
2014-05-31 23:16:00,-0.000000000,-0.000000000,-0.566300000,0.713616667,-0.003266667,0.014600000,-0.006050000,0.013316667,-0.005116667,0.008400000,-0.004950000,0.031850000,-0.003250000,0.003983333,-0.130000000,0.195200000,-0.018733333,0.021366667,-0.004766667,0.010816667,-0.044066667,0.052850000,-0.008966667,0.044900000,-0.024383333,0.108750000
2014-05-31 23:15:00,-0.000000000,-0.000000000,-0.557950000,0.707133333,-0.003233333,0.014566667,-0.006033333,0.013316667,-0.005250000,0.008466667,-0.004916667,0.031816667,-0.003266667,0.004033333,-0.129883333,0.195016667,-0.018750000,0.021383333,-0.004766667,0.010833333,-0.044200000,0.052983333,-0.008950000,0.044833333,-0.024500000,0.106433333
2014-05-31 23:14:00,-0.000000000,-0.000000000,-0.549850000,0.703533333,-0.003250000,0.014600000,-0.006033333,0.013266667,-0.005100000,0.008400000,-0.004916667,0.031850000,-0.003250000,0.003983333,-0.130116667,0.195283333,-0.018750000,0.021383333,-0.004766667,0.010816667,-0.044166667,0.052883333,-0.008950000,0.044900000,-0.024666667,0.093216667
2014-05-31 23:13:00,-0.000000000,-0.000000000,-0.540050000,0.697283333,-0.003233333,0.014566667,-0.006000000,0.013300000,-0.005083333,0.008383333,-0.004916667,0.031833333,-0.003250000,0.004000000,-0.130083333,0.195233333,-0.018750000,0.021400000,-0.004766667,0.010816667,-0.044166667,0.052900000,-0.008933333,0.044900000,-0.025383333,0.094533333
2014-05-31 23:12:00,-0.000000000,-0.000000000,-0.531316667,0.692250000,-0.003233333,0.014583333,-0.006016667,0.013266667,-0.004950000,0.008316667,-0.004933333,0.031850000,-0.003250000,0.004000000,-0.130066667,0.195283333,-0.018766667,0.021400000,-0.004766667,0.010816667,-0.044133333,0.052850000,-0.008966667,0.044900000,-0.027050000,0.119616667
2014-05-31 23:11:00,-0.000000000,-0.000000000,-0.268716667,0.351266667,-0.003150000,0.014566667,-0.005766667,0.013383333,-0.005483333,0.009066667,-0.004850000,0.031850000,-0.003266667,0.004033333,-0.130133333,0.195266667,-0.018833333,0.021516667,-0.004750000,0.010833333,-0.044316667,0.053200000,-0.008883333,0.044916667,-0.024033333,0.104233333
2014-05-31 23:10:00,-0.000000000,-0.000000000,-0.098266667,0.110100000,-0.003083333,0.014533333,-0.005600000,0.013450000,-0.004850000,0.008166667,-0.004816667,0.031833333,-0.003283333,0.004033333,-0.129933333,0.195050000,-0.018866667,0.021566667,-0.004750000,0.010816667,-0.044383333,0.053316667,-0.008850000,0.044866667,-0.024400000,0.104583333
2014-05-31 23:09:00,-0.000000000,-0.000000000,-0.098483333,0.110350000,-0.003100000,0.014566667,-0.005600000,0.013416667,-0.004783333,0.008166667,-0.004816667,0.031883333,-0.003283333,0.004050000,-0.130133333,0.195250000,-0.018866667,0.021550000,-0.004766667,0.010816667,-0.044366667,0.053266667,-0.008866667,0.044916667,-0.022966667,0.101666667
2014-05-31 23:08:00,-0.000000000,-0.000000000,-0.051616667,0.068000000,-0.003066667,0.014533333,-0.005533333,0.013350000,-0.004833333,0.008166667,-0.004783333,0.031866667,-0.003283333,0.004050000,-0.130316667,0.195400000,-0.018883333,0.021583333,-0.004750000,0.010783333,-0.044433333,0.053200000,-0.008816667,0.044900000,-0.020816667,0.084066667
2014-05-31 23:07:00,-0.000000000,-0.000000000,-0.017866667,0.037266667,-0.003050000,0.014516667,-0.005516667,0.013283333,-0.004766667,0.008133333,-0.004800000,0.031866667,-0.003300000,0.004050000,-0.130366667,0.195466667,-0.018883333,0.021566667,-0.004750000,0.010783333,-0.044450000,0.053133333,-0.008833333,0.044916667,-0.022000000,0.090516667
2014-05-31 23:06:00,-0.000000000,-0.000000000,-0.017900000,0.037366667,-0.003050000,0.014533333,-0.005516667,0.013266667,-0.070083333,0.118933333,-0.004800000,0.031866667,-0.003300000,0.004066667,-0.130233333,0.195283333,-0.018933333,0.021600000,-0.004716667,0.010766667,-0.044433333,0.053066667,-0.008850000,0.044916667,-0.023416667,0.081033333
2014-05-31 23:05:00,-0.000000000,-0.000000000,-0.017900000,0.037433333,-0.003033333,0.014516667,-0.005500000,0.013250000,-0.117016667,0.198400000,-0.004800000,0.031816667,-0.003350000,0.004116667,-0.126800000,0.191750000,-0.018950000,0.021616667,-0.004733333,0.010800000,-0.044533333,0.053133333,-0.008850000,0.044916667,-0.025600000,0.083316667
2014-05-31 23:04:00,-0.000000000,-0.000000000,-0.017916667,0.037633333,-0.003050000,0.014533333,-0.005516667,0.013216667,-0.116650000,0.198916667,-0.005016667,0.031800000,-0.003433333,0.004200000,-0.003333333,0.008066667,-0.018966667,0.021616667,-0.004800000,0.010816667,-0.044550000,0.052983333,-0.008833333,0.045033333,-0.023700000,0.095933333
2014-05-31 23:03:00,-0.000000000,-0.000000000,-0.017883333,0.037366667,-0.003050000,0.014533333,-0.005516667,0.013216667,-0.112883333,0.196516667,-0.005033333,0.031766667,-0.003400000,0.004150000,-0.003350000,0.008050000,-0.018916667,0.021566667,-0.004783333,0.010800000,-0.044550000,0.052950000,-0.008833333,0.045000000,-0.021933333,0.103450000
2014-05-31 23:02:00,-0.000000000,-0.000000000,-0.017816667,0.036983333,-0.003033333,0.014516667,-0.005583333,0.013216667,-0.110116667,0.194600000,-0.005033333,0.031733333,-0.003383333,0.004133333,-0.003333333,0.008033333,-0.018883333,0.021500000,-0.004800000,0.010800000,-0.044716667,0.052983333,-0.008816667,0.044933333,-0.021900000,0.107066667
2014-05-31 23:01:00,-0.000000000,-0.000000000,-0.017850000,0.037166667,-0.003033333,0.014533333,-0.005566667,0.013200000,-0.112300000,0.195950000,-0.005016667,0.031750000,-0.003400000,0.004133333,-0.003333333,0.008033333,-0.018900000,0.021516667,-0.004800000,0.010783333,-0.044733333,0.052983333,-0.008800000,0.044983333,-0.022066667,0.105816667
2014-05-31 23:00:00,-0.000000000,-0.000000000,-0.017850000,0.037133333,-0.003050000,0.014516667,-0.005533333,0.013200000,-0.110366667,0.194833333,-0.005033333,0.031733333,-0.003383333,0.004150000,-0.003333333,0.008033333,-0.018900000,0.021533333,-0.004783333,0.010800000,-0.044616667,0.052933333,-0.008816667,0.044983333,-0.021016667,0.095650000
2014-05-31 22:59:00,-0.000000000,-0.000000000,-0.017850000,0.037216667,-0.003033333,0.014516667,-0.005566667,0.013200000,-0.111050000,0.195216667,-0.005033333,0.031750000,-0.003383333,0.004133333,-0.003316667,0.008050000,-0.018916667,0.021516667,-0.004800000,0.010783333,-0.044700000,0.052933333,-0.008800000,0.045000000,-0.021783333,0.100800000
2014-05-31 22:58:00,-0.000000000,-0.000000000,-0.017883333,0.037400000,-0.003033333,0.014533333,-0.005550000,0.013166667,-0.112983333,0.196500000,-0.005016667,0.031766667,-0.003400000,0.004133333,-0.010316667,0.018400000,-0.018916667,0.021550000,-0.004783333,0.010783333,-0.044633333,0.052883333,-0.008816667,0.045033333,-0.020766667,0.100166667
2014-05-31 22:57:00,-0.000000000,-0.000000000,-0.017866667,0.037083333,-0.003033333,0.014500000,-0.005550000,0.013216667,-0.114316667,0.197016667,-0.004966667,0.031683333,-0.003383333,0.004133333,-0.030983333,0.048416667,-0.018900000,0.021533333,-0.004783333,0.010783333,-0.044700000,0.053066667,-0.008816667,0.044916667,-0.021550000,0.086033333
2014-05-31 22:56:00,-0.000000000,-0.000000000,-0.017833333,0.036933333,-0.003050000,0.014483333,-0.005550000,0.013250000,-0.117833333,0.199016667,-0.004983333,0.031616667,-0.003350000,0.004116667,-0.031100000,0.048450000,-0.018883333,0.021500000,-0.004766667,0.010783333,-0.044600000,0.053016667,-0.008816667,0.044866667,-0.021816667,0.087483333
2014-05-31 22:55:00,-0.000000000,-0.000000000,-0.017966667,0.037150000,-0.032450000,0.046833333,-0.005550000,0.013266667,-0.120050000,0.200400000,-0.004983333,0.031650000,-0.003400000,0.004133333,-0.025733333,0.040950000,-0.018900000,0.021533333,-0.004766667,0.010783333,-0.044666667,0.053116667,-0.008833333,0.044866667,-0.025166667,0.094450000
2014-05-31 22:54:00,-0.000000000,-0.000000000,-0.018233333,0.037700000,-0.108383333,0.129716667,-0.005533333,0.013283333,-0.119750000,0.200066667,-0.005000000,0.031650000,-0.003416667,0.004183333,-0.003333333,0.008033333,-0.018883333,0.021533333,-0.004766667,0.010800000,-0.044716667,0.053183333,-0.008783333,0.044833333,-0.021550000,0.089333333
2014-05-31 22:53:00,-0.000000000,-0.000000000,-0.018216667,0.037600000,-0.108483333,0.129683333,-0.005533333,0.013300000,-0.118316667,0.199183333,-0.005000000,0.031650000,-0.003433333,0.004183333,-0.003316667,0.008033333,-0.018900000,0.021533333,-0.004766667,0.010800000,-0.044700000,0.053216667,-0.008800000,0.044850000,-0.020833333,0.091700000
2014-05-31 22:52:00,-0.000000000,-0.000000000,-0.018216667,0.037433333,-0.108650000,0.129850000,-0.005533333,0.013333333,-0.116100000,0.197733333,-0.005000000,0.031633333,-0.003416667,0.004166667,-0.003316667,0.008033333,-0.018866667,0.021533333,-0.004750000,0.010816667,-0.044633333,0.053200000,-0.008783333,0.044816667,-0.021366667,0.084950000
2014-05-31 22:51:00,-0.000000000,-0.000000000,-0.018233333,0.037600000,-0.108716667,0.129900000,-0.005533333,0.013283333,-0.113633333,0.196166667,-0.005000000,0.031666667,-0.003433333,0.004183333,-0.003333333,0.008033333,-0.018883333,0.021516667,-0.004766667,0.010783333,-0.044666667,0.053150000,-0.008800000,0.044816667,-0.022550000,0.086866667
2014-05-31 22:50:00,-0.000000000,-0.000000000,-0.018200000,0.037250000,-0.108550000,0.129466667,-0.005533333,0.013300000,-0.112216667,0.194916667,-0.004983333,0.031566667,-0.003416667,0.004166667,-0.003316667,0.008033333,-0.018850000,0.021483333,-0.004733333,0.010783333,-0.044600000,0.053183333,-0.008750000,0.044683333,-0.019416667,0.072766667
2014-05-31 22:49:00,-0.000000000,-0.000000000,-0.018166667,0.037066667,-0.108750000,0.129683333,-0.005533333,0.013333333,-0.111950000,0.194666667,-0.004983333,0.031516667,-0.003416667,0.004183333,-0.003300000,0.008000000,-0.018816667,0.021500000,-0.004750000,0.010783333,-0.044583333,0.053250000,-0.008766667,0.044616667,-0.024466667,0.086950000
2014-05-31 22:48:00,-0.000000000,-0.000000000,-0.018200000,0.037166667,-0.108833333,0.129833333,-0.005516667,0.013300000,-0.113483333,0.195650000,-0.004983333,0.031516667,-0.003416667,0.004166667,-0.003316667,0.008016667,-0.018833333,0.021483333,-0.004733333,0.010783333,-0.044550000,0.053183333,-0.008750000,0.044633333,-0.020700000,0.073516667
