Instance_number,Day,' Time','use [kW]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
30256,0,234200,1.304733,0.015267,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30257,0,234100,1.4541,0.015233,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30258,0,234000,0.785,0.0151,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30259,0,233900,0.747433,0.015167,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30260,0,233800,0.74625,0.015167,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30261,0,233700,0.74765,0.0152,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30262,0,233600,0.7458,0.015267,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30263,0,233500,0.751133,0.015333,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30264,0,233400,0.754867,0.0163,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30265,0,233300,0.876033,0.579,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30266,0,233200,1.280467,1.043117,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30267,0,233100,2.668433,1.017633,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30268,0,233000,3.451867,1.53675,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30269,0,232900,3.950333,1.9906,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30270,0,232800,3.895,1.9915,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30271,0,232700,3.9671,1.994133,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30272,0,232600,3.974433,1.999033,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30273,0,232500,3.975317,1.998217,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30274,0,232400,3.979333,1.997733,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30275,0,232300,3.978067,1.9968,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30276,0,232200,3.973583,1.994117,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30277,0,232100,3.980367,2.00055,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
30278,0,232000,2.969683,2.0388,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30279,0,231900,2.627117,2.226683,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
30280,0,231800,4.862183,4.031883,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30281,0,231700,2.54585,2.04055,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30282,0,231600,2.6926,2.03965,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30283,0,231500,3.953533,3.047833,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30284,0,231400,4.421533,3.426267,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30285,0,231300,2.843767,2.0473,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster18
30286,0,231200,3.968133,3.019483,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster0
30287,0,231100,4.761583,3.468967,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster18
30288,0,231000,3.130683,2.053117,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
30289,0,230900,5.168333,3.781417,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,cluster14
30290,0,230800,4.616117,3.345933,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,cluster14
30291,0,230700,2.9797,2.041233,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,cluster14
30292,0,230600,6.59785,4.429433,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,cluster5
30293,0,230500,7.9237,5.07795,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,cluster5
30294,0,230400,7.936433,5.087867,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,cluster5
30295,0,230300,5.008717,3.374233,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,cluster14
30296,0,230200,1.145633,0.015,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,cluster2
30297,0,230100,1.10445,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
30298,0,230000,1.40595,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
30299,0,225900,1.552833,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
30300,0,225800,1.6195,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
30301,0,225700,1.612367,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30302,0,225600,1.6811,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30303,0,225500,1.920617,0.015067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30304,0,225400,1.923483,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30305,0,225300,1.640967,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30306,0,225200,1.507533,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30307,0,225100,1.484767,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30308,0,225000,1.4643,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30309,0,224900,1.5094,0.014933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30310,0,224800,1.51425,0.014933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30311,0,224700,1.5035,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30312,0,224600,1.4779,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30313,0,224500,1.491533,0.015067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30314,0,224400,1.5045,0.015067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30315,0,224300,1.515367,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30316,0,224200,1.52295,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30317,0,224100,1.622067,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30318,0,224000,1.950283,0.0153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30319,0,223900,1.72255,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30320,0,223800,1.146567,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30321,0,223700,1.0623,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30322,0,223600,1.063017,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30323,0,223500,1.060867,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30324,0,223400,1.062567,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30325,0,223300,1.0483,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30326,0,223200,1.04805,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30327,0,223100,1.0596,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30328,0,223000,1.06135,0.0154,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30329,0,222900,1.059617,0.015433,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30330,0,222800,1.091617,0.0154,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30331,0,222700,1.164533,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30332,0,222600,1.165017,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30333,0,222500,1.371117,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30334,0,222400,1.5026,0.015067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30335,0,222300,1.492167,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30336,0,222200,1.267433,0.014933,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster9
30337,0,222100,1.18525,0.015,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster9
30338,0,222000,1.166717,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30339,0,221900,1.162167,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30340,0,221800,1.162667,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30341,0,221700,1.162367,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30342,0,221600,1.162267,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30343,0,221500,1.1643,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30344,0,221400,1.167583,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30345,0,221300,1.17795,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30346,0,221200,1.170017,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30347,0,221100,1.165117,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30348,0,221000,1.188167,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30349,0,220900,1.504283,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30350,0,220800,1.497483,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30351,0,220700,1.421817,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30352,0,220600,1.13795,0.015067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30353,0,220500,1.147483,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30354,0,220400,1.148383,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30355,0,220300,1.138967,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30356,0,220200,1.14645,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30357,0,220100,1.1443,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30358,0,220000,1.1434,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30359,0,215900,1.286417,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30360,0,215800,1.575367,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30361,0,215700,1.574283,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30362,0,215600,1.6036,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30363,0,215500,1.573667,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30364,0,215400,1.710233,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30365,0,215300,1.921567,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30366,0,215200,1.917717,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30367,0,215100,1.829433,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30368,0,215000,1.598217,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30369,0,214900,1.5728,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30370,0,214800,1.598367,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30371,0,214700,1.599333,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30372,0,214600,1.6049,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30373,0,214500,1.596483,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30374,0,214400,1.627517,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30375,0,214300,1.601633,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30376,0,214200,1.612133,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30377,0,214100,1.626617,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30378,0,214000,1.6354,0.015067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30379,0,213900,1.6522,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30380,0,213800,1.715683,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30381,0,213700,1.237767,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30382,0,213600,1.427383,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30383,0,213500,1.416733,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30384,0,213400,1.4052,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30385,0,213300,1.294133,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30386,0,213200,1.067367,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30387,0,213100,1.060917,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30388,0,213000,1.068333,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30389,0,212900,1.074833,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30390,0,212800,1.076633,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30391,0,212700,1.076,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30392,0,212600,1.43565,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30393,0,212500,1.45145,0.0153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30394,0,212400,1.451017,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30395,0,212300,1.449933,0.0153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30396,0,212200,1.444717,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30397,0,212100,1.453517,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30398,0,212000,1.445783,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30399,0,211900,1.35775,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30400,0,211800,1.2726,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30401,0,211700,1.265817,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30402,0,211600,1.440717,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30403,0,211500,1.6274,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30404,0,211400,1.946567,0.014867,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30405,0,211300,2.009667,0.0148,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30406,0,211200,1.9904,0.014867,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30407,0,211100,1.744583,0.014833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30408,0,211000,1.67765,0.0148,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30409,0,210900,1.657167,0.014767,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30410,0,210800,1.6418,0.014733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
30411,0,210700,1.540733,0.014867,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30412,0,210600,1.4958,0.016133,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30413,0,210500,1.4692,0.0161,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,cluster2
30414,0,210400,1.429467,0.015967,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,cluster2
30415,0,210300,1.4248,0.015967,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,cluster2
30416,0,210200,1.426817,0.016067,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,cluster2
30417,0,210100,1.43515,0.016,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,cluster2
30418,0,210000,1.423767,0.016,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,cluster2
30419,0,205900,1.374583,0.015967,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,cluster2
30420,0,205800,1.148017,0.015667,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30421,0,205700,1.508933,0.015733,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30422,0,205600,1.642933,0.015667,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30423,0,205500,2.063133,0.0159,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30424,0,205400,2.05775,0.0159,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30425,0,205300,2.070433,0.016167,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30426,0,205200,2.050283,0.015967,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30427,0,205100,2.004417,0.015867,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30428,0,205000,2.135683,0.016167,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30429,0,204900,2.073983,0.016,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30430,0,204800,2.065833,0.0159,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30431,0,204700,2.051933,0.0159,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30432,0,204600,2.1259,0.0161,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30433,0,204500,2.067133,0.0159,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30434,0,204400,2.0817,0.015767,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30435,0,204300,2.133717,0.0159,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30436,0,204200,2.092717,0.015967,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30437,0,204100,2.127617,0.015933,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30438,0,204000,2.168683,0.015867,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,cluster14
30439,0,203900,2.146917,0.016,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30440,0,203800,2.230533,0.016067,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30441,0,203700,2.343033,0.016133,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30442,0,203600,2.085717,0.016033,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30443,0,203500,1.884883,0.016033,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30444,0,203400,1.89175,0.015933,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30445,0,203300,1.887367,0.0159,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30446,0,203200,1.876983,0.015967,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
30447,0,203100,1.988067,0.016,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,cluster14
