Instance_number,Day,' Time','use [kW]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
50421,0,233700,1.84425,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50422,0,233600,1.84245,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50423,0,233500,1.841333,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50424,0,233400,1.853783,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50425,0,233300,1.844533,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50426,0,233200,1.8535,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50427,0,233100,1.835083,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50428,0,233000,1.850517,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50429,0,232900,1.849267,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50430,0,232800,1.849317,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50431,0,232700,1.829267,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50432,0,232600,1.85025,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50433,0,232500,1.831767,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50434,0,232400,1.842567,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50435,0,232300,1.8536,0.015867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50436,0,232200,1.851033,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50437,0,232100,1.881583,0.015867,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50438,0,232000,1.9081,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50439,0,231900,1.802183,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50440,0,231800,1.480717,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50441,0,231700,1.499083,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50442,0,231600,1.488917,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50443,0,231500,1.490533,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50444,0,231400,1.493983,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50445,0,231300,1.4968,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50446,0,231200,1.49605,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50447,0,231100,1.501683,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50448,0,231000,1.504717,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50449,0,230900,1.499833,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50450,0,230800,1.498433,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50451,0,230700,1.504967,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50452,0,230600,1.507,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50453,0,230500,1.501967,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50454,0,230400,1.512467,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50455,0,230300,1.501267,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50456,0,230200,1.508133,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50457,0,230100,1.50045,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50458,0,230000,1.485033,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50459,0,225900,1.4609,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50460,0,225800,1.461667,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50461,0,225700,1.468217,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50462,0,225600,1.464133,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50463,0,225500,1.472833,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50464,0,225400,1.472767,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50465,0,225300,1.491533,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50466,0,225200,1.430617,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50467,0,225100,1.40355,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50468,0,225000,1.4131,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50469,0,224900,1.343,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50470,0,224800,1.276517,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50471,0,224700,1.261233,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50472,0,224600,1.260983,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50473,0,224500,1.2559,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50474,0,224400,1.25895,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50475,0,224300,1.26235,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50476,0,224200,1.264233,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50477,0,224100,1.266883,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50478,0,224000,1.265933,0.0158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50479,0,223900,1.5419,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50480,0,223800,2.062,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50481,0,223700,2.07395,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50482,0,223600,2.07295,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50483,0,223500,2.077167,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50484,0,223400,2.054717,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50485,0,223300,2.066083,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50486,0,223200,2.059833,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50487,0,223100,2.022083,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50488,0,223000,1.69675,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
50489,0,222900,1.67485,0.0157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
50490,0,222800,1.661583,0.015733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
50491,0,222700,1.67825,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
50492,0,222600,1.676883,0.015533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
50493,0,222500,1.731983,0.015467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
50494,0,222400,1.8485,0.015433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
50495,0,222300,1.78145,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
50496,0,222200,1.955817,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
50497,0,222100,2.124683,0.015667,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50498,0,222000,2.295333,0.0156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50499,0,221900,2.398967,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50500,0,221800,2.44015,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50501,0,221700,1.9359,0.015533,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50502,0,221600,1.9978,0.0156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50503,0,221500,1.994067,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50504,0,221400,2.007417,0.0156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50505,0,221300,2.010233,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50506,0,221200,2.0264,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50507,0,221100,1.978983,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50508,0,221000,2.013267,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50509,0,220900,2.042683,0.015667,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50510,0,220800,2.063633,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50511,0,220700,2.043917,0.015667,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50512,0,220600,2.0496,0.015767,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50513,0,220500,2.054917,0.015667,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50514,0,220400,2.051383,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50515,0,220300,2.0574,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50516,0,220200,2.059683,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50517,0,220100,2.0607,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50518,0,220000,2.0543,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50519,0,215900,2.063817,0.015767,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50520,0,215800,2.0662,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50521,0,215700,2.080833,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50522,0,215600,2.077383,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50523,0,215500,2.075333,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50524,0,215400,2.09325,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50525,0,215300,2.06115,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50526,0,215200,2.05845,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50527,0,215100,2.054133,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50528,0,215000,2.05125,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50529,0,214900,2.0472,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50530,0,214800,2.045683,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50531,0,214700,2.0383,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50532,0,214600,2.044533,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50533,0,214500,2.034233,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50534,0,214400,2.015683,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50535,0,214300,1.79105,0.015833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50536,0,214200,1.800833,0.015867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50537,0,214100,1.799233,0.015833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50538,0,214000,1.79705,0.015867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50539,0,213900,1.767,0.015933,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50540,0,213800,1.740583,0.015833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50541,0,213700,2.045817,0.015867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50542,0,213600,2.2063,0.015833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50543,0,213500,2.21955,0.0158,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50544,0,213400,2.082267,0.015933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50545,0,213300,2.126783,0.016,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50546,0,213200,2.123467,0.016,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50547,0,213100,2.126817,0.016033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50548,0,213000,2.125017,0.016,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50549,0,212900,2.164117,0.015967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50550,0,212800,2.138317,0.016,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50551,0,212700,2.1393,0.016,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50552,0,212600,2.141933,0.015967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50553,0,212500,2.115433,0.015967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50554,0,212400,2.189033,0.015967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50555,0,212300,2.102983,0.015767,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster0
50556,0,212200,2.0423,0.0158,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster0
50557,0,212100,2.02055,0.015733,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50558,0,212000,2.01815,0.015767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50559,0,211900,2.02655,0.0158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50560,0,211800,2.037133,0.0158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50561,0,211700,2.078517,0.015833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50562,0,211600,1.868783,0.015833,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50563,0,211500,1.65185,0.015767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50564,0,211400,1.654,0.0158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50565,0,211300,1.659767,0.0158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50566,0,211200,1.6614,0.015767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50567,0,211100,1.664167,0.0158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50568,0,211000,1.671833,0.0158,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50569,0,210900,1.6692,0.0157,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50570,0,210800,1.684883,0.015767,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
50571,0,210700,1.911983,0.0156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50572,0,210600,1.912433,0.015533,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50573,0,210500,1.913233,0.015567,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50574,0,210400,1.929667,0.015533,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50575,0,210300,1.9088,0.015533,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50576,0,210200,1.9142,0.0156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50577,0,210100,1.861883,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50578,0,210000,2.06505,0.015633,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,cluster14
50579,0,205900,2.071583,0.0156,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,cluster14
50580,0,205800,2.08875,0.015567,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,cluster14
50581,0,205700,2.015167,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50582,0,205600,1.912167,0.015533,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50583,0,205500,1.926667,0.0156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50584,0,205400,1.925917,0.0156,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50585,0,205300,1.91315,0.015633,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
50586,0,205200,1.913567,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
50587,0,205100,1.9137,0.015633,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
50588,0,205000,1.917567,0.015633,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
50589,0,204900,1.923083,0.015633,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster6
50590,0,204800,2.02435,0.0156,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50591,0,204700,2.091367,0.015567,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50592,0,204600,1.997633,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50593,0,204500,2.013483,0.015667,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50594,0,204400,2.022317,0.015633,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50595,0,204300,2.175217,0.0159,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50596,0,204200,2.170233,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50597,0,204100,2.15245,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50598,0,204000,2.155633,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50599,0,203900,2.143267,0.015833,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50600,0,203800,2.132567,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50601,0,203700,2.13405,0.015933,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50602,0,203600,2.263783,0.015967,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50603,0,203500,2.496867,0.016067,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50604,0,203400,2.471717,0.016033,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50605,0,203300,2.457383,0.016,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50606,0,203200,2.419317,0.016,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
50607,0,203100,1.97585,0.015767,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,cluster2
