Instance_number,Day,' Time','use [kW]','02:Dryer* [kVA]','03:OfficeOutlets* [kVA]','04:LivingRoomOutlets* [kVA]','05:GuestBathOutlets* [kVA]','06:MasterBathOutlets* [kVA]','07:LivingRoomPatioLights* [kVA]','08:GuestBathHallLights* [kVA]','09:DiningRoomOutlets* [kVA]','10:OutsideOutlets* [kVA]','11:CellarLights* [kVA]','14:WashingMachine* [kVA]','16:DisposalDishwasher* [kVA]','17:Microwave* [kVA]','18:KitchenLights* [kVA]','19:BedroomOutlets* [kVA]','20:BedroomLights* [kVA]','21:MasterOutlets* [kVA]','22:MasterLights* [kVA]','24:CounterOutlets1* [kVA]','25:CounterOutlets2* [kVA]','26:KitchenOutlets* [kVA]',Cluster
20170,0,234800,0.44905,0.014933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20171,0,234700,0.539767,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20172,0,234600,0.555683,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20173,0,234500,0.565533,0.014933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20174,0,234400,0.560817,0.014833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20175,0,234300,0.6292,0.014833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20176,0,234200,0.66325,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20177,0,234100,0.661217,0.014933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20178,0,234000,0.658283,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20179,0,233900,0.65755,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20180,0,233800,0.65845,0.014933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20181,0,233700,0.657667,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20182,0,233600,0.65885,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20183,0,233500,0.659983,0.014833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20184,0,233400,0.666617,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20185,0,233300,0.666183,0.014833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20186,0,233200,0.664217,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20187,0,233100,0.663083,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20188,0,233000,0.6643,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20189,0,232900,0.6594,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20190,0,232800,0.65815,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20191,0,232700,0.65645,0.015033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20192,0,232600,0.6616,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20193,0,232500,0.662533,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20194,0,232400,0.664467,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20195,0,232300,0.666317,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20196,0,232200,0.667,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20197,0,232100,0.6666,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20198,0,232000,0.669767,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20199,0,231900,0.664367,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20200,0,231800,0.659983,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20201,0,231700,0.658683,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20202,0,231600,0.644033,0.015033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20203,0,231500,0.644333,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20204,0,231400,0.64525,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20205,0,231300,0.6454,0.015033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20206,0,231200,0.6456,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20207,0,231100,1.04035,0.015167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20208,0,231000,1.090467,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20209,0,230900,1.087867,0.014933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20210,0,230800,1.127833,0.014933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20211,0,230700,1.041767,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20212,0,230600,0.975617,0.014933,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20213,0,230500,0.980183,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20214,0,230400,1.002367,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20215,0,230300,1.0027,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20216,0,230200,0.975067,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20217,0,230100,1.00715,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20218,0,230000,0.94085,0.015033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20219,0,225900,0.883933,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20220,0,225800,0.894233,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20221,0,225700,0.893017,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20222,0,225600,0.883517,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20223,0,225500,0.907233,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20224,0,225400,0.912517,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20225,0,225300,0.917467,0.015133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20226,0,225200,0.928717,0.015133,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20227,0,225100,1.012467,0.015167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster6
20228,0,225000,0.711467,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20229,0,224900,0.461383,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20230,0,224800,0.456183,0.0151,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20231,0,224700,0.45725,0.015067,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20232,0,224600,0.45715,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20233,0,224500,0.4573,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20234,0,224400,0.458883,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20235,0,224300,0.423633,0.015033,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20236,0,224200,0.413067,0.014967,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,cluster4
20237,0,224100,0.44875,0.015,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,cluster0
20238,0,224000,0.561183,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20239,0,223900,0.606567,0.015067,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20240,0,223800,0.69275,0.0151,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,cluster4
20241,0,223700,0.552683,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster4
20242,0,223600,0.595267,0.015167,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster4
20243,0,223500,0.664533,0.015367,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster4
20244,0,223400,0.7212,0.015533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster4
20245,0,223300,0.7957,0.0155,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster4
20246,0,223200,0.8312,0.015533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,cluster4
20247,0,223100,1.0222,0.0154,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20248,0,223000,1.004233,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20249,0,222900,1.010933,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20250,0,222800,1.02375,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20251,0,222700,1.023233,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20252,0,222600,1.020483,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20253,0,222500,1.0211,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20254,0,222400,1.02015,0.0149,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20255,0,222300,1.01985,0.0149,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20256,0,222200,1.021083,0.0149,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20257,0,222100,1.0205,0.0149,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20258,0,222000,1.029433,0.014833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20259,0,221900,1.02435,0.014833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20260,0,221800,1.029533,0.014867,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20261,0,221700,1.026383,0.014833,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20262,0,221600,1.026783,0.014867,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20263,0,221500,1.001817,0.014933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20264,0,221400,1.005583,0.014933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20265,0,221300,1.006817,0.0149,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20266,0,221200,1.007517,0.014933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20267,0,221100,1.012467,0.014933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20268,0,221000,1.226867,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20269,0,220900,1.47415,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20270,0,220800,1.447683,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20271,0,220700,1.46255,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20272,0,220600,1.47655,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20273,0,220500,1.4584,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20274,0,220400,1.4842,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20275,0,220300,1.471483,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20276,0,220200,1.45985,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20277,0,220100,1.453633,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20278,0,220000,1.46295,0.014933,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20279,0,215900,1.463967,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20280,0,215800,1.467117,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20281,0,215700,1.46775,0.014967,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20282,0,215600,1.477567,0.015,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20283,0,215500,1.48545,0.015033,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20284,0,215400,1.484233,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20285,0,215300,1.474933,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20286,0,215200,1.36685,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20287,0,215100,1.408233,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20288,0,215000,1.441033,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20289,0,214900,1.39275,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,cluster14
20290,0,214800,0.916467,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20291,0,214700,0.916717,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20292,0,214600,0.915483,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20293,0,214500,0.91685,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20294,0,214400,0.917033,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20295,0,214300,0.916217,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20296,0,214200,0.91645,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20297,0,214100,0.917683,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20298,0,214000,0.9172,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20299,0,213900,0.912017,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20300,0,213800,0.916867,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20301,0,213700,0.9177,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20302,0,213600,0.909183,0.0153,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20303,0,213500,0.912467,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20304,0,213400,1.144483,0.015233,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster9
20305,0,213300,0.895467,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,cluster14
20306,0,213200,0.849967,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20307,0,213100,0.836367,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20308,0,213000,0.832767,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20309,0,212900,0.844967,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20310,0,212800,0.848,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20311,0,212700,0.84715,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20312,0,212600,0.84955,0.0151,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20313,0,212500,0.847583,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20314,0,212400,0.8465,0.015133,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20315,0,212300,0.947067,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20316,0,212200,0.963417,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20317,0,212100,0.960283,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20318,0,212000,0.959383,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20319,0,211900,0.953283,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20320,0,211800,0.9593,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20321,0,211700,0.957533,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20322,0,211600,0.961217,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20323,0,211500,0.964833,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20324,0,211400,0.9587,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20325,0,211300,0.94775,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20326,0,211200,0.949633,0.0153,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20327,0,211100,0.951217,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20328,0,211000,0.949283,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20329,0,210900,0.975567,0.015167,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20330,0,210800,1.387567,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20331,0,210700,1.398217,0.015233,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20332,0,210600,1.374367,0.0152,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20333,0,210500,1.38465,0.015267,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20334,0,210400,1.289067,0.015333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,cluster14
20335,0,210300,1.394267,0.015267,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,cluster3
20336,0,210200,1.430083,0.015233,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,cluster14
20337,0,210100,1.446167,0.0153,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,cluster14
20338,0,210000,1.682067,0.015133,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,cluster14
20339,0,205900,1.762333,0.015167,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,cluster14
20340,0,205800,1.757267,0.0151,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,cluster14
20341,0,205700,2.519133,0.014767,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,cluster5
20342,0,205600,3.127583,0.014567,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,cluster5
20343,0,205500,2.88245,0.014767,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,cluster5
20344,0,205400,2.665067,0.014867,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,cluster5
20345,0,205300,1.844083,0.0153,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
20346,0,205200,1.19045,0.015667,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20347,0,205100,1.384033,0.015533,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20348,0,205000,1.307517,0.015567,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,cluster14
20349,0,204900,1.357617,0.0156,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20350,0,204800,1.899767,0.015767,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20351,0,204700,1.345467,0.015667,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20352,0,204600,1.278567,0.015667,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20353,0,204500,1.401367,0.0156,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20354,0,204400,1.39445,0.0156,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20355,0,204300,1.411817,0.015567,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20356,0,204200,1.400617,0.015567,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20357,0,204100,1.397917,0.0156,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20358,0,204000,1.409967,0.0156,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20359,0,203900,1.285533,0.015733,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20360,0,203800,1.2907,0.0157,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20361,0,203700,1.295033,0.0157,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20362,0,203600,1.394717,0.0159,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20363,0,203500,1.466817,0.016033,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20364,0,203400,1.468833,0.016033,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20365,0,203300,1.464317,0.016067,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20366,0,203200,1.449517,0.016,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,cluster2
20367,0,203100,2.344183,0.015133,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,cluster2
